Index	N_planet	M_planet_1	M_planet_2	M_planet_3	M_planet_4	sma_1	sma_2	sma_3	sma_4	R_in	R_out	M_star	age_star	R_star	T_star	q	density_profile	sound_speed_profile	inc	az	dist	spatial_resolution	spectral_resolution	beam_angle	rms_noise	position_angle	viscosity	dust	dust_to_gas	dust_mass
1090	2	0.031987	0.339214	0.000000	0.000000	152.743351	72.902330	0.000000	0.000000	21.175713	211.757127	1.973032	1.644836	2.997908	4771.603427	0.005698	0.893974	0.333330	49.960480	17.627209	101.792925	0.094916	0.110587	21.986914	12.663642	128.760010	0.000689	0.000000	0.010000	0.001000
1091	2	0.300042	0.033161	0.000000	0.000000	71.511066	166.148524	0.000000	0.000000	21.857616	218.576160	0.533830	2.023990	1.553639	3808.368202	0.003149	0.643937	0.523067	64.718315	277.632268	191.645202	0.138520	0.179028	9.233493	1.894028	177.545921	0.001145	0.000000	0.010000	0.001000
1092	1	0.252262	0.000000	0.000000	0.000000	127.299042	0.000000	0.000000	0.000000	21.136065	211.360653	1.323461	2.226022	2.170427	4471.459307	0.003978	0.178619	0.257199	68.548008	161.466520	190.459735	0.317507	0.147147	14.285264	18.152997	176.735162	0.002388	0.000000	0.010000	0.001000
1093	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.375889	153.758888	0.547868	4.544194	1.158166	3814.971171	0.003790	0.693754	0.675126	13.148674	156.010048	199.467583	0.475885	0.043678	71.810990	7.412357	116.189112	0.001086	0.000000	0.010000	0.001000
1094	4	0.047636	0.215565	0.145262	0.290805	107.625095	69.947884	172.033345	127.005738	22.636130	226.361298	0.723652	4.765684	1.299526	3995.094000	0.001062	0.179499	0.193057	37.426437	42.062103	188.393618	0.338280	0.128566	45.013451	14.647153	15.531595	0.001594	0.000000	0.010000	0.001000
1095	1	0.164950	0.000000	0.000000	0.000000	140.195076	0.000000	0.000000	0.000000	20.162475	201.624749	1.996616	3.860051	2.553580	5144.714875	0.003898	0.285233	0.143241	58.913120	242.560503	197.884166	0.340624	0.081173	69.958610	12.112032	168.149817	0.001539	0.000000	0.010000	0.001000
1096	3	0.094446	0.245547	0.364223	0.000000	112.300023	60.845611	141.022306	0.000000	19.959582	199.595818	1.002021	3.820578	1.587387	4255.495253	0.009633	0.537591	0.230307	75.178133	279.598500	172.462298	0.342232	0.126206	37.310414	3.159101	18.801627	0.001063	0.000000	0.010000	0.001000
1097	3	0.032663	0.374280	0.167591	0.000000	168.904195	148.740974	75.934271	0.000000	24.407574	244.075738	0.946879	3.542373	1.588498	4212.600058	0.007038	0.669581	0.277057	66.899576	141.250588	143.533180	0.231861	0.120902	82.369759	13.934905	101.893314	0.002104	0.000000	0.010000	0.001000
1098	3	0.348065	0.067744	0.159402	0.000000	105.630212	85.259776	171.445634	0.000000	22.102645	221.026449	0.999410	3.344757	1.658003	4257.920445	0.005407	0.154943	0.707742	24.430561	284.802997	150.560738	0.170691	0.089884	28.288740	18.011306	32.696011	0.001928	0.000000	0.010000	0.001000
1099	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.554967	225.549666	1.047922	2.471508	1.882271	4301.134052	0.005452	0.696360	0.353989	26.123337	298.426970	132.696014	0.256992	0.058894	31.915568	3.786256	94.775545	0.001359	0.000000	0.010000	0.001000
1100	3	0.020111	0.189814	0.370066	0.000000	73.645653	161.431563	95.629002	0.000000	20.485696	204.856964	1.904146	4.306291	2.381601	5112.247846	0.001949	0.645001	0.583071	68.076354	229.854508	102.904442	0.441255	0.159580	40.147467	16.118894	95.865416	0.001662	0.000000	0.010000	0.001000
1101	1	0.358703	0.000000	0.000000	0.000000	104.882088	0.000000	0.000000	0.000000	15.444754	154.447544	1.257385	4.517940	1.684206	4450.932256	0.004713	0.755083	0.603519	51.945306	358.506704	123.395124	0.275215	0.071806	37.499413	1.238908	81.445503	0.000741	0.000000	0.010000	0.001000
1102	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.817948	218.179484	1.498614	1.938462	2.423681	4570.608058	0.001120	0.120195	0.381352	26.822612	162.686035	148.414190	0.391794	0.177497	24.757700	1.036226	103.747223	0.000569	0.000000	0.010000	0.001000
1103	3	0.371741	0.238819	0.075318	0.000000	118.830254	56.338603	108.281077	0.000000	17.754563	177.545628	0.504836	1.495724	1.745065	3768.912832	0.007436	0.750103	0.162636	76.870789	67.600824	147.735056	0.266967	0.042178	38.538141	12.574256	24.826937	0.002044	0.000000	0.010000	0.001000
1104	2	0.095986	0.325292	0.000000	0.000000	72.482680	186.567001	0.000000	0.000000	23.455053	234.550535	1.715451	3.146679	2.252377	4763.028878	0.008826	0.149764	0.316865	16.177996	319.500818	196.284419	0.139259	0.152771	51.487572	14.353562	124.295104	0.002110	0.000000	0.010000	0.001000
1105	1	0.343430	0.000000	0.000000	0.000000	101.727041	0.000000	0.000000	0.000000	24.595304	245.953042	1.952380	1.300735	3.203402	4730.940642	0.008211	0.182828	0.601817	52.131275	48.277759	130.098770	0.064270	0.102684	86.527256	11.211999	40.541790	0.001824	0.000000	0.010000	0.001000
1106	1	0.173784	0.000000	0.000000	0.000000	58.988832	0.000000	0.000000	0.000000	15.488592	154.885920	1.736568	1.488400	2.871935	4663.778722	0.004301	0.801108	0.591931	70.207146	122.396084	137.671451	0.223047	0.182037	85.355277	19.729930	175.919480	0.001582	0.000000	0.010000	0.001000
1107	4	0.038110	0.273668	0.133923	0.364117	131.485079	84.276193	195.396982	159.257417	24.887889	248.878888	0.955056	4.733468	1.446263	4208.265258	0.004683	0.358961	0.641076	47.874327	209.208986	187.533691	0.394445	0.146117	74.578151	16.836291	163.414227	0.001686	0.000000	0.010000	0.001000
1108	3	0.023121	0.195294	0.357673	0.000000	121.525829	55.663095	102.087211	0.000000	16.209728	162.097284	0.943271	1.229013	2.325045	4240.805548	0.007684	0.299902	0.496288	36.822918	260.591641	185.332234	0.288435	0.131855	52.440141	12.413013	160.617973	0.002016	0.000000	0.010000	0.001000
1109	1	0.287442	0.000000	0.000000	0.000000	152.727269	0.000000	0.000000	0.000000	22.042879	220.428791	1.799424	1.982195	2.660361	4720.298099	0.008222	0.468711	0.322954	19.938270	272.720391	112.167663	0.291952	0.066766	54.825614	2.757145	30.749602	0.000774	0.000000	0.010000	0.001000
1110	4	0.272269	0.188812	0.370423	0.093960	70.672035	136.072598	116.409346	95.159425	17.302343	173.023434	1.038539	3.537153	1.655794	4285.559927	0.004290	0.421568	0.516893	61.922466	244.890079	122.769360	0.156164	0.129991	11.863629	6.035448	86.884264	0.000800	0.000000	0.010000	0.001000
1111	4	0.045929	0.283285	0.131788	0.376803	103.472362	120.007693	50.475334	76.132017	15.865332	158.653324	1.157117	4.609954	1.601053	4372.086703	0.006442	0.136033	0.506221	44.960603	34.411804	155.513587	0.109802	0.123166	4.677651	5.130982	154.860723	0.000804	0.000000	0.010000	0.001000
1112	2	0.030154	0.370609	0.000000	0.000000	164.664740	72.455202	0.000000	0.000000	23.329311	233.293107	1.748655	2.356429	2.473374	4723.107929	0.003393	0.694348	0.371856	16.346780	268.450159	127.540967	0.174336	0.119452	18.636736	2.623524	107.230243	0.002060	0.000000	0.010000	0.001000
1113	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.477046	224.770460	1.075514	2.306509	1.949850	4323.379074	0.007166	0.158832	0.369281	59.130097	239.006990	196.078469	0.423186	0.101381	49.386347	18.403302	142.737716	0.000750	0.000000	0.010000	0.001000
1114	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.661310	236.613096	0.927823	3.225467	1.626312	4200.633933	0.009026	0.926705	0.485409	10.165729	167.866840	118.640305	0.338568	0.102963	34.440185	14.829945	161.073286	0.000977	0.000000	0.010000	0.001000
1115	2	0.371134	0.017166	0.000000	0.000000	59.855617	134.630173	0.000000	0.000000	17.447101	174.471008	1.299652	1.198297	2.683810	4456.120326	0.001796	0.597667	0.156764	53.957229	299.203209	127.114136	0.266441	0.098846	65.837177	13.592940	147.870920	0.000937	0.000000	0.010000	0.001000
1116	4	0.363033	0.283925	0.047714	0.130046	76.943606	125.407985	105.820367	53.694150	17.231868	172.318681	1.337418	3.945843	1.812195	4505.217750	0.003891	0.465294	0.340565	51.650410	9.047615	149.113957	0.147097	0.067604	80.871388	4.617457	123.839550	0.000516	0.000000	0.010000	0.001000
1117	4	0.123397	0.255964	0.347389	0.024796	168.679009	70.483673	126.448036	115.605898	21.593199	215.931993	0.755378	3.167122	1.529342	4045.971319	0.008671	0.469056	0.102842	72.207650	84.939327	158.263015	0.480646	0.081667	35.331929	8.102312	70.611932	0.002236	0.000000	0.010000	0.001000
1118	4	0.351986	0.035867	0.240474	0.186464	111.226833	117.301723	163.629798	76.153657	20.729292	207.292916	1.544156	4.444606	1.917755	4717.524540	0.008341	0.171485	0.604902	77.262058	62.571659	157.972927	0.370032	0.096656	35.439426	17.672030	106.188164	0.001377	0.000000	0.010000	0.001000
1119	1	0.018102	0.000000	0.000000	0.000000	92.249243	0.000000	0.000000	0.000000	15.586887	155.868865	0.631705	4.315449	1.261551	3908.533045	0.008194	0.519546	0.152495	76.788537	341.951404	196.647100	0.331548	0.135563	1.942877	19.084647	119.271072	0.001966	0.000000	0.010000	0.001000
1120	2	0.352821	0.042558	0.000000	0.000000	136.014325	64.922225	0.000000	0.000000	18.005148	180.051481	0.594974	1.967036	1.636226	3888.051584	0.007428	0.557379	0.706412	29.144438	55.533928	175.941517	0.259797	0.048119	0.796812	14.695054	134.647311	0.000846	0.000000	0.010000	0.001000
1121	2	0.066624	0.367848	0.000000	0.000000	172.778725	72.217088	0.000000	0.000000	23.794918	237.949184	1.640298	3.784670	2.083447	4758.323825	0.003227	0.574709	0.550897	37.087006	246.989688	127.900714	0.173684	0.042776	61.070666	8.435155	88.883041	0.001431	0.000000	0.010000	0.001000
1122	4	0.370491	0.124562	0.254044	0.080379	134.444735	169.915634	69.278661	98.849304	22.410453	224.104534	1.721701	1.972835	2.594057	4683.549164	0.008541	0.761060	0.181965	16.589849	104.281025	190.329695	0.343017	0.092183	56.428563	19.349328	102.303007	0.000875	0.000000	0.010000	0.001000
1123	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.073077	150.730766	0.689293	2.536171	1.627428	3987.323202	0.002808	0.366176	0.140862	73.828661	195.298645	175.364414	0.265901	0.069919	48.539337	2.541643	124.053821	0.001221	0.000000	0.010000	0.001000
1124	2	0.035588	0.353266	0.000000	0.000000	64.604131	144.799135	0.000000	0.000000	19.482593	194.825931	0.664023	0.645334	3.490574	3970.269460	0.001680	0.203107	0.484370	70.794576	340.297850	152.237708	0.064448	0.058658	81.350103	18.614882	67.206276	0.002289	0.000000	0.010000	0.001000
1125	4	0.177311	0.032211	0.365657	0.216413	161.826697	103.139616	118.385835	69.979045	21.194853	211.948525	0.827527	3.343957	1.527010	4109.676437	0.008923	0.799270	0.307824	46.832575	257.671835	142.512986	0.094455	0.092839	55.996034	12.243418	165.193930	0.001183	0.000000	0.010000	0.001000
1126	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.167992	171.679924	1.483357	1.527467	2.626231	4553.079470	0.007569	0.416403	0.267825	21.634232	183.544048	192.458885	0.471884	0.127622	16.242290	9.124983	119.586406	0.001745	0.000000	0.010000	0.001000
1127	2	0.021972	0.372597	0.000000	0.000000	119.163147	63.342912	0.000000	0.000000	18.773338	187.733375	1.652328	1.353735	2.890056	4621.451759	0.007411	0.684630	0.434255	77.711415	79.570816	146.062537	0.388028	0.172787	65.980421	9.889091	7.162665	0.000727	0.000000	0.010000	0.001000
1128	3	0.358220	0.057218	0.248763	0.000000	84.962455	106.442459	173.650584	0.000000	21.995209	219.952089	1.796257	4.876438	2.203056	5079.095295	0.001743	0.393906	0.710700	50.145851	7.333514	106.151966	0.308423	0.177905	38.502136	8.830201	129.483664	0.001205	0.000000	0.010000	0.001000
1129	1	0.149788	0.000000	0.000000	0.000000	104.103561	0.000000	0.000000	0.000000	24.462505	244.625046	1.238308	2.196970	2.116065	4422.284389	0.002434	0.690742	0.184558	14.136919	94.693140	156.272232	0.302054	0.040594	8.664097	19.660239	98.902274	0.000860	0.000000	0.010000	0.001000
1130	4	0.034212	0.167896	0.319008	0.229162	85.636304	152.239870	112.703602	59.883738	19.605827	196.058271	1.247222	3.125431	1.883715	4432.575964	0.009445	0.399948	0.626935	49.734651	203.607503	193.809561	0.191210	0.035106	42.934521	10.758131	60.771538	0.002303	0.000000	0.010000	0.001000
1131	2	0.036057	0.369167	0.000000	0.000000	60.188590	146.873050	0.000000	0.000000	18.915677	189.156767	0.969618	1.950796	1.987318	4251.872692	0.005055	0.834206	0.286309	67.768610	154.722535	157.707360	0.167312	0.170396	35.023297	16.026529	146.451356	0.001207	0.000000	0.010000	0.001000
1132	4	0.351638	0.064171	0.182672	0.207433	142.388849	122.966982	177.675369	77.066337	22.748755	227.487545	1.930500	0.893197	3.749682	4674.762470	0.002872	0.562579	0.652578	59.030948	61.272666	118.758682	0.320849	0.169025	21.542792	12.318510	24.928407	0.001419	0.000000	0.010000	0.001000
1133	1	0.373080	0.000000	0.000000	0.000000	53.915519	0.000000	0.000000	0.000000	15.394974	153.949736	1.077063	1.908469	2.090217	4328.844970	0.009611	0.727428	0.698629	49.515753	105.395192	176.869802	0.300107	0.186687	17.290039	12.459727	159.245883	0.002490	0.000000	0.010000	0.001000
1134	1	0.246449	0.000000	0.000000	0.000000	171.155281	0.000000	0.000000	0.000000	23.638746	236.387457	1.991522	4.569307	2.660956	5332.633213	0.007992	0.103556	0.607712	24.712868	184.683354	149.305735	0.185087	0.116394	24.007187	7.427053	77.071364	0.001327	0.000000	0.010000	0.001000
1135	4	0.275019	0.128145	0.080426	0.347712	54.520007	125.631936	78.381225	103.560240	15.876480	158.764799	0.717725	1.235011	2.217450	4040.954937	0.006643	0.604185	0.205728	60.657261	218.969032	152.069176	0.175758	0.160165	43.047183	11.895552	46.351669	0.000913	0.000000	0.010000	0.001000
1136	4	0.373530	0.233723	0.150007	0.061834	137.990453	86.321255	185.397777	121.778715	23.223052	232.230524	0.630160	3.503095	1.361003	3913.086005	0.004094	0.869192	0.623217	51.322441	200.783791	182.587847	0.430864	0.098649	64.461286	17.035200	36.813168	0.000604	0.000000	0.010000	0.001000
1137	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.901344	199.013440	1.596565	2.560820	2.284717	4642.825733	0.007603	0.874924	0.300153	52.343662	289.423165	103.680220	0.395272	0.167889	69.060359	4.594324	129.415885	0.001445	0.000000	0.010000	0.001000
1138	3	0.302087	0.051972	0.185934	0.000000	130.735904	111.290041	53.500574	0.000000	17.727166	177.271660	1.331943	2.747813	2.028122	4483.653239	0.008413	0.668257	0.597689	68.634517	123.770570	111.155420	0.299744	0.075544	11.421184	14.026141	174.057576	0.001051	0.000000	0.010000	0.001000
1139	1	0.279355	0.000000	0.000000	0.000000	65.986717	0.000000	0.000000	0.000000	17.287276	172.872765	1.465508	1.828618	2.449238	4549.746771	0.009467	0.650095	0.345639	50.534895	354.213698	141.916321	0.164613	0.073225	36.034064	19.505632	14.275710	0.000779	0.000000	0.010000	0.001000
1140	4	0.357556	0.282578	0.145827	0.026675	193.858209	131.998494	76.274682	162.536531	24.835496	248.354960	0.981446	2.538971	1.814017	4251.857830	0.004491	0.104975	0.251571	30.370512	181.561209	194.303870	0.097022	0.193592	57.766254	19.465617	160.083343	0.002203	0.000000	0.010000	0.001000
1141	3	0.373197	0.076049	0.249687	0.000000	105.001204	123.635541	185.571740	0.000000	23.840357	238.403573	1.493207	0.848473	3.381034	4518.871312	0.008243	0.232289	0.480123	31.750820	130.094783	181.779150	0.398196	0.121008	58.709421	17.157352	9.450317	0.002351	0.000000	0.010000	0.001000
1142	2	0.047435	0.247305	0.000000	0.000000	80.056939	196.806720	0.000000	0.000000	24.651863	246.518628	1.874106	2.575818	2.531784	4819.831821	0.007710	0.510254	0.427211	47.998241	356.889704	130.233248	0.402239	0.199013	8.526333	16.928118	49.620364	0.002465	0.000000	0.010000	0.001000
1143	1	0.084757	0.000000	0.000000	0.000000	87.675829	0.000000	0.000000	0.000000	21.220987	212.209874	1.392115	3.538162	1.911824	4540.504691	0.004586	0.545615	0.546573	15.415665	269.692786	180.472260	0.107250	0.037848	55.020450	4.791254	134.370244	0.002114	0.000000	0.010000	0.001000
1144	1	0.144707	0.000000	0.000000	0.000000	121.538068	0.000000	0.000000	0.000000	21.062743	210.627430	1.658101	1.672992	2.693168	4638.327917	0.005480	0.236501	0.649538	46.295795	317.052837	105.801557	0.350459	0.152165	64.927622	16.784841	179.791086	0.001673	0.000000	0.010000	0.001000
1145	1	0.112431	0.000000	0.000000	0.000000	101.001857	0.000000	0.000000	0.000000	22.072571	220.725705	1.327308	0.925668	3.073092	4455.716796	0.005414	0.804802	0.669018	35.548831	331.590027	171.418735	0.227033	0.191971	73.706821	1.760742	112.877140	0.001535	0.000000	0.010000	0.001000
1146	1	0.107217	0.000000	0.000000	0.000000	123.910973	0.000000	0.000000	0.000000	17.972311	179.723110	1.942297	4.662605	2.538889	5275.623527	0.002756	0.289086	0.160848	27.014673	359.909719	154.662032	0.283871	0.074955	45.209748	17.628788	150.787873	0.001895	0.000000	0.010000	0.001000
1147	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.789977	157.899765	1.351975	4.156123	1.794823	4522.216691	0.006738	0.639321	0.353176	12.698353	164.837340	131.001251	0.102322	0.174340	41.212168	12.186800	140.815855	0.002475	0.000000	0.010000	0.001000
1148	3	0.241191	0.372671	0.021189	0.000000	146.828203	63.577458	96.429608	0.000000	19.759224	197.592237	0.854531	3.312017	1.550943	4134.571077	0.008174	0.204647	0.608750	14.237696	84.592698	144.225372	0.217331	0.079526	75.200764	7.752486	15.025036	0.001861	0.000000	0.010000	0.001000
1149	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.491179	204.911786	0.846882	1.916388	1.877506	4148.599647	0.008971	0.802125	0.379729	59.997704	46.179493	164.076962	0.260537	0.191605	87.262421	16.672226	158.488216	0.000582	0.000000	0.010000	0.001000
1150	1	0.058609	0.000000	0.000000	0.000000	97.494804	0.000000	0.000000	0.000000	17.893763	178.937633	1.226436	0.618839	3.620801	4380.629180	0.004276	0.978901	0.699030	39.138123	86.041969	117.753763	0.191746	0.120658	65.154675	11.068192	154.103656	0.001892	0.000000	0.010000	0.001000
1151	2	0.357275	0.054133	0.000000	0.000000	184.260690	77.583390	0.000000	0.000000	23.905538	239.055382	1.028709	4.642574	1.508051	4270.974013	0.003465	0.882432	0.488976	69.119143	161.265974	159.307915	0.289479	0.169561	76.161740	8.231179	155.387323	0.001288	0.000000	0.010000	0.001000
1152	3	0.019397	0.189881	0.344757	0.000000	119.356237	58.158272	131.602220	0.000000	18.984699	189.846992	1.701032	1.055301	3.202969	4621.553607	0.002775	0.708772	0.436626	18.707114	146.238301	100.142335	0.490789	0.144751	53.768712	15.898493	152.459588	0.002074	0.000000	0.010000	0.001000
1153	4	0.180135	0.017922	0.285935	0.368106	155.029787	100.552054	76.953579	139.292381	21.387314	213.873140	1.648663	1.203317	3.018524	4612.035797	0.007090	0.125063	0.335759	44.515195	95.670438	187.022847	0.134720	0.160390	54.175541	19.952102	143.235932	0.001657	0.000000	0.010000	0.001000
1154	4	0.374979	0.232841	0.021848	0.182494	72.790993	113.315370	85.576243	49.592676	15.197878	151.978778	1.963603	4.827811	2.658783	5377.533976	0.005298	0.950465	0.722504	61.546538	261.333893	101.479960	0.307951	0.086593	40.488959	18.864288	72.455510	0.001726	0.000000	0.010000	0.001000
1155	1	0.103729	0.000000	0.000000	0.000000	63.518495	0.000000	0.000000	0.000000	17.779380	177.793802	1.814035	4.703821	2.230973	5070.805474	0.004422	0.462541	0.322542	29.962392	157.289016	188.208401	0.173945	0.144583	26.584394	16.471673	68.853751	0.001091	0.000000	0.010000	0.001000
1156	4	0.277574	0.334792	0.017463	0.108625	104.034524	180.209257	151.077503	75.444368	23.366597	233.665972	0.685307	0.902098	2.732552	4005.247912	0.003996	0.321577	0.145421	48.784909	307.175780	153.699934	0.313933	0.199567	21.768758	8.720983	16.429356	0.002135	0.000000	0.010000	0.001000
